17100,ユニプレス(5949),2025/03/04 17:18,5949,(火),ﾕﾆﾌﾟﾚｽ 【300株】自社優待1000P(ｸｵｶ等)(利0.3%) 現\1039 @@
17800,リゾートトラスト(4681),2025/03/04 17:18,4681,(火),ﾘｿﾞｰﾄﾄﾗ ﾎﾃﾙ割引電子ﾁｹｯﾄ30%(2026分割後株数)(利0.%) 現\3033 @@
12600,コア(2359),2025/03/04 17:18,2359,(火),ｺｱ 【200株】友の会(博物館優待)(利0.%) 現\1803 @@
34800,ウイン・パートナーズ(3183),2025/03/04 17:19,3183,(火),ｳｨﾝﾊﾟｰﾄﾅｰ　ｸｵ 100  0.67 @@
3200,東京地下鉄(9023),2025/03/04 17:19,9023,(火),東京地下鉄 【200株】3月:全線きっぷ3枚､施設割引(利0.3%) 現\1822 @@
4900,松風(7979),2025/03/04 17:19,7979,(火),松風 3月:薬用歯磨4種4000円相当(利1.9%) 現\2089 @@
7100,扶桑薬品工業(4538),2025/03/04 17:19,4538,(火),扶桑薬品3 1500 Pｸﾗﾌﾞ@@
19400,オートバックスセブン(9832),2025/03/04 17:20,9832,(火),ｵｰﾄﾊﾞｯｸｽｾﾌﾞﾝ 【継続】1年で自社ﾎﾟｲﾝﾄ1000円(1000株まで同利(利0.7%) 現\1469 @@
12300,三越伊勢丹ホールディングス(3099),2025/03/04 17:20,3099,(火),ﾐﾂｺｼｲｾﾀ 3月:10%割引ｶｰﾄﾞ限度額30万円(利0.%) 現\2263 @@
3400,空港施設(8864),2025/03/04 17:20,8864,(火),空港施設 ﾌﾞﾙｰｺｰﾅｰ食事券2500円(利4.2%) 現\597 @@
15600,テイ・エステック(7313),2025/03/04 17:20,7313,(火),TSﾃｯｸ 【200株】自社優待ﾎﾟｲﾝﾄ3000P(100株)(利0.9%) 現\1720 @@
21100,ＴＯＫＡＩホールディングス(3167),2025/03/04 17:21,3167,(火),TOKAIHD ｸｵｶorｸｵﾍﾟｲ500円(300株同)orTLC1000P他(利1.1%) 現\930 @@
66800,ヤマダホールディングス(9831),2025/03/04 17:21,9831,(火),ﾔﾏﾀﾞHD 3月:買物券 500円分1枚(1000株同利回り)(利1.2%) 現\430 @@
3500,ＡＯＫＩホールディングス(8214),2025/03/04 17:21,8214,(火),AOKIHD 自社20%割引券等(利0.%) 現\1247 @@
14500,寿スピリッツ(2222),2025/03/04 17:22,2222,(火),寿ｽﾋﾟﾘｯﾂ 自社ｸﾞﾙｰﾌﾟ食品3000円相当(利1.3%) 現\2405 @@
26800,ＭＣＪ(6670),2025/03/04 17:22,6670,(火),MCJ 【1000株】1万円相当商品ｶﾀﾛｸﾞ等(100株)(利0.7%) 現\1358 @@
4000,平和不動産(8803),2025/03/04 17:22,8803,(火),平和不動 ｶﾀﾛｸﾞｷﾞﾌﾄ3000円相当(利0.6%) 現\4685 @@
2200,スズケン(9987),2025/03/04 17:22,9987,(火),ｽｽﾞｹﾝ 3000円相当の自社取扱商品等から選択(利0.6%) 現\4788 @@
61100,じげん(3679),2025/03/04 17:23,3679,(火),じげん 【1000株】TRAVELISTﾎﾟｲﾝﾄ9000P(100株)(利2.%) 現\440 @@　断念
0,くら寿司(2695),2025/03/04 17:23,2695,(火),くら4 @@
14100,アイコム(6820),2025/03/04 17:23,6820,(火),ｱｲｺﾑ ｵﾘｼﾞﾅﾙｸﾞﾙﾒｶﾀﾛｸﾞ3000円相当(利1.1%) 現\2699 @@
17300,メニコン(7780),2025/03/04 17:23,7780,(火),ﾒﾆｺﾝ 優待券10000円分等から選択(2026要1年)(利7.7%) 現\1296 @@
18400,九州旅客鉄道(9142),2025/03/04 17:24,9142,(火),JR九州 1日乗車券1枚､ｸﾞﾙｰﾌﾟ株主優待券2500円分等(利0.%) 現\3628 @@
27200,三共生興(8018),2025/03/04 17:24,8018,(火),三共生興 DAKSｵﾝﾗｲﾝ優待券3000円(利4.8%) 現\626 @@
0,山陽電気鉄道(9052),2025/03/04 17:24,9052,(火),山陽電鉄 乗車券2枚(200株で倍)他(利0.%) 現\2012 　@@
24500,富士急行(9010),2025/03/04 17:24,9010,(火),富士急行 優待券5枚(利0.%) 現\2308 　 @@
17300,アルインコ(5933),2025/03/04 17:25,5933,(火),ｱﾙｲﾝｺ 【500株】ｷﾞﾌﾄｶｰﾄﾞ1000円(1000株倍)注3/17(利0.2%) 現\1018 @@
8100,橋本総業ホールディングス(7570),2025/03/04 17:25,7570,(火),橋本総業 100 ｸｵ 0.72@@
7500,ワタミ(7522),2025/03/04 17:25,7522,(火),ﾜﾀﾐ 食事券500円分8枚(1日1人1枚まで利用可)(利4.1%) 現\984 @@
61400,ＳＢＩグローバルアセットマネジメント(4765),2025/03/04 17:25,4765,(火),SBIGｱｾｯﾄM 3月XRP2500円分　異名義候補 現\689 　@@
0,ソースネクスト(4344),2025/03/04 17:26,4344,(火),ｿｰｽﾈｸｽﾄ 3月:自社優待ﾎﾟｲﾝﾄ1000P(利4.8%) 現\207 @@ !!!
0,シュッピン(3179),2025/03/04 18:47,3179,(火),出品追加 @@ ☆★
0,トリドールホールディングス(3397),2025/03/04 18:47,3397,(火),ﾄﾘﾄﾞｰﾙHD 異名義+200 @@ ◎
1800,東京地下鉄(9023),2025/03/04 18:48,9023,(火),東京地下鉄 @@
6600,名古屋鉄道(9048),2025/03/04 18:48,9048,(火),名鉄 200妥協【1000株】乗車券6枚(600株)他(利0.%) 現\1792 @@
16900,テーオーシー(8841),2025/03/04 18:48,8841,(火),ﾃｰｵｰｼｰ 【500株】浅草ROX湯券4枚他(1000株で倍)(利0.%) 現\630 @@
10700,なとり(2922),2025/03/04 18:48,2922,(火),なとり 自社製品ｾｯﾄ2500円相当(利1.2%) 現\2152 @@
2000,第一興商(7458),2025/03/04 18:49,7458,(火),第一興商 【200株】ｶﾗｵｹ､飲食店割引券 5000円分(利1.6%) 現\1592 @@
19900,近鉄グループホールディングス(9041),2025/03/04 18:49,9041,(火),近鉄GHD 券乗車券4枚等(利0.%) 現\3340 @@
10900,ＲＹＯＤＥＮ(8084),2025/03/04 18:49,8084,(火),RYODEN ｸｵ 0.73
2300,サンドラッグ(9989),2025/03/04 18:50,9989,(火),ｻﾝﾄﾞﾗｯｸﾞ PB無料引換券及び優待券2000円分(利0.8%) 現\4216 @@
20700,ＣＫサンエツ(5757),2025/03/04 18:50,5757,(火),CKサンエツ3 米5k 5k39万 異名義候補　@@
14300,ベルーナ(9997),2025/03/04 18:50,9997,(火),ﾍﾞﾙｰﾅ 1000円券or自社食品､ﾎﾃﾙ飲食割引2000円(利3.3%) 現\897 @@
3600,高松コンストラクショングループ(1762),2025/03/04 18:50,1762,(火),高松3 長期 米5k　27万 @@
11500,日本管財ホールディングス(9347),2025/03/04 18:51,9347,(火),日本管財ﾎｰﾙﾃﾞｨﾝｸﾞ ｶﾀﾛｸﾞｷﾞﾌﾄ 2000円相当(利0.8%) 現\2551 @@
100,イエローハット(9882),2025/03/04 18:51,9882,(火),ｲｴﾛｰﾊｯﾄ 買物券 3000円分ｳｫｯｼｬｰ液(2026要1年)(利1.1%) 現\2811 @@
4100,エスリード(8877),2025/03/04 18:51,8877,(火),ｴｽﾘｰﾄﾞ ｶﾀﾛｸﾞｷﾞﾌﾄ3000円相当(利0.7%) 現\4350 @@
9400,椿本興業(8052),2025/03/04 18:51,8052,(火),椿3　追200 @@
2200,名糖産業(2207),2025/03/04 18:52,2207,(火),名糖3 200 @@
14700,マツキヨココカラ＆カンパニー(3088),2025/03/04 18:52,3088,(火),ﾏﾂｷﾖｺｺｶﾗ ﾏﾂｷﾖｺｺｶﾗﾎﾟｲﾝﾄ2000円分(利0.8%) 現\2395 @@
3700,ユニプレス(5949),2025/03/04 18:52,5949,(火),ﾕﾆﾌﾟﾚｽ 【300株】自社優待1000P(ｸｵｶ等)(利0.3%) 現\1039 @@
9200,リゾートトラスト(4681),2025/03/04 18:52,4681,(火),ﾘｿﾞｰﾄﾄﾗ ﾎﾃﾙ割引電子ﾁｹｯﾄ30%(2026分割後株数)(利0.%) 現\3033 @@
18900,コア(2359),2025/03/04 18:53,2359,(火),ｺｱ 【200株】友の会(博物館優待)(利0.%) 現\1803 @@
10800,ウイン・パートナーズ(3183),2025/03/04 18:53,3183,(火),ｳｨﾝﾊﾟｰﾄﾅｰ　ｸｵ 100  0.67 @@
1700,東京地下鉄(9023),2025/03/04 18:53,9023,(火),東京地下鉄 【200株】3月:全線きっぷ3枚､施設割引(利0.3%) 現\1822 @@
8700,松風(7979),2025/03/04 18:53,7979,(火),松風 3月:薬用歯磨4種4000円相当(利1.9%) 現\2089 @@
0,扶桑薬品工業(4538),2025/03/04 18:54,4538,(火),扶桑薬品3 1500 Pｸﾗﾌﾞ@@
2800,オートバックスセブン(9832),2025/03/04 18:54,9832,(火),ｵｰﾄﾊﾞｯｸｽｾﾌﾞﾝ 【継続】1年で自社ﾎﾟｲﾝﾄ1000円(1000株まで同利(利0.7%) 現\1469 @@
3500,三越伊勢丹ホールディングス(3099),2025/03/04 18:54,3099,(火),ﾐﾂｺｼｲｾﾀ 3月:10%割引ｶｰﾄﾞ限度額30万円(利0.%) 現\2263 @@
3400,空港施設(8864),2025/03/04 18:54,8864,(火),空港施設 ﾌﾞﾙｰｺｰﾅｰ食事券2500円(利4.2%) 現\597 @@
4200,テイ・エステック(7313),2025/03/04 18:55,7313,(火),TSﾃｯｸ 【200株】自社優待ﾎﾟｲﾝﾄ3000P(100株)(利0.9%) 現\1720 @@
4200,ＴＯＫＡＩホールディングス(3167),2025/03/04 18:55,3167,(火),TOKAIHD ｸｵｶorｸｵﾍﾟｲ500円(300株同)orTLC1000P他(利1.1%) 現\930 @@
42500,ヤマダホールディングス(9831),2025/03/04 18:55,9831,(火),ﾔﾏﾀﾞHD 3月:買物券 500円分1枚(1000株同利回り)(利1.2%) 現\430 @@
4100,ＡＯＫＩホールディングス(8214),2025/03/04 18:55,8214,(火),AOKIHD 自社20%割引券等(利0.%) 現\1247 @@
10000,寿スピリッツ(2222),2025/03/04 18:56,2222,(火),寿ｽﾋﾟﾘｯﾂ 自社ｸﾞﾙｰﾌﾟ食品3000円相当(利1.3%) 現\2405 @@
13300,ＭＣＪ(6670),2025/03/04 18:56,6670,(火),MCJ 【1000株】1万円相当商品ｶﾀﾛｸﾞ等(100株)(利0.7%) 現\1358 @@
7900,平和不動産(8803),2025/03/04 18:56,8803,(火),平和不動 ｶﾀﾛｸﾞｷﾞﾌﾄ3000円相当(利0.6%) 現\4685 @@
1900,スズケン(9987),2025/03/04 18:56,9987,(火),ｽｽﾞｹﾝ 3000円相当の自社取扱商品等から選択(利0.6%) 現\4788 @@
8400,じげん(3679),2025/03/04 18:57,3679,(火),じげん 【1000株】TRAVELISTﾎﾟｲﾝﾄ9000P(100株)(利2.%) 現\440 @@　断念
0,くら寿司(2695),2025/03/04 18:57,2695,(火),くら4 @@
0,アイコム(6820),2025/03/04 18:57,6820,(火),ｱｲｺﾑ ｵﾘｼﾞﾅﾙｸﾞﾙﾒｶﾀﾛｸﾞ3000円相当(利1.1%) 現\2699 @@
17500,メニコン(7780),2025/03/04 18:57,7780,(火),ﾒﾆｺﾝ 優待券10000円分等から選択(2026要1年)(利7.7%) 現\1296 @@
9900,九州旅客鉄道(9142),2025/03/04 18:58,9142,(火),JR九州 1日乗車券1枚､ｸﾞﾙｰﾌﾟ株主優待券2500円分等(利0.%) 現\3628 @@
5200,三共生興(8018),2025/03/04 18:58,8018,(火),三共生興 DAKSｵﾝﾗｲﾝ優待券3000円(利4.8%) 現\626 @@
0,山陽電気鉄道(9052),2025/03/04 18:58,9052,(火),山陽電鉄 乗車券2枚(200株で倍)他(利0.%) 現\2012 　@@
7300,富士急行(9010),2025/03/04 18:58,9010,(火),富士急行 優待券5枚(利0.%) 現\2308 　 @@
0,アルインコ(5933),2025/03/04 18:59,5933,(火),ｱﾙｲﾝｺ 【500株】ｷﾞﾌﾄｶｰﾄﾞ1000円(1000株倍)注3/17(利0.2%) 現\1018 @@
0,橋本総業ホールディングス(7570),2025/03/04 18:59,7570,(火),橋本総業 100 ｸｵ 0.72@@
2600,ワタミ(7522),2025/03/04 18:59,7522,(火),ﾜﾀﾐ 食事券500円分8枚(1日1人1枚まで利用可)(利4.1%) 現\984 @@
26700,ＳＢＩグローバルアセットマネジメント(4765),2025/03/04 19:00,4765,(火),SBIGｱｾｯﾄM 3月XRP2500円分　異名義候補 現\689 　@@
0,ソースネクスト(4344),2025/03/04 19:00,4344,(火),ｿｰｽﾈｸｽﾄ 3月:自社優待ﾎﾟｲﾝﾄ1000P(利4.8%) 現\207 @@ !!!
0,シュッピン(3179),2025/03/04 20:24,3179,(火),出品追加 @@   !!!
0,トリドールホールディングス(3397),2025/03/04 20:25,3397,(火),ﾄﾘﾄﾞｰﾙHD 異名義+200 @@  !!!
1500,東京地下鉄(9023),2025/03/04 20:25,9023,(火),東京地下鉄 @@
9600,名古屋鉄道(9048),2025/03/04 20:25,9048,(火),名鉄 200妥協【1000株】乗車券6枚(600株)他(利0.%) 現\1792 @@
12700,テーオーシー(8841),2025/03/04 20:25,8841,(火),ﾃｰｵｰｼｰ 【500株】浅草ROX湯券4枚他(1000株で倍)(利0.%) 現\630 @@
6300,なとり(2922),2025/03/04 20:26,2922,(火),なとり 自社製品ｾｯﾄ2500円相当(利1.2%) 現\2152 @@
4400,第一興商(7458),2025/03/04 20:26,7458,(火),第一興商 【200株】ｶﾗｵｹ､飲食店割引券 5000円分(利1.6%) 現\1592 @@ ◎
32100,近鉄グループホールディングス(9041),2025/03/04 20:26,9041,(火),近鉄GHD 券乗車券4枚等(利0.%) 現\3340 @@
3500,ＲＹＯＤＥＮ(8084),2025/03/04 20:26,8084,(火),RYODEN ｸｵ 0.73
7500,サンドラッグ(9989),2025/03/04 20:27,9989,(火),ｻﾝﾄﾞﾗｯｸﾞ PB無料引換券及び優待券2000円分(利0.8%) 現\4216 @@☆★
16500,ＣＫサンエツ(5757),2025/03/04 20:27,5757,(火),CKサンエツ3 米5k 5k39万 異名義候補　@@
13100,ベルーナ(9997),2025/03/04 20:27,9997,(火),ﾍﾞﾙｰﾅ 1000円券or自社食品､ﾎﾃﾙ飲食割引2000円(利3.3%) 現\897 @@
2700,高松コンストラクショングループ(1762),2025/03/04 20:27,1762,(火),高松3 長期 米5k　27万 @@
10800,日本管財ホールディングス(9347),2025/03/04 20:28,9347,(火),日本管財ﾎｰﾙﾃﾞｨﾝｸﾞ ｶﾀﾛｸﾞｷﾞﾌﾄ 2000円相当(利0.8%) 現\2551 @@
3600,イエローハット(9882),2025/03/04 20:28,9882,(火),ｲｴﾛｰﾊｯﾄ 買物券 3000円分ｳｫｯｼｬｰ液(2026要1年)(利1.1%) 現\2811 @@
9300,エスリード(8877),2025/03/04 20:28,8877,(火),ｴｽﾘｰﾄﾞ ｶﾀﾛｸﾞｷﾞﾌﾄ3000円相当(利0.7%) 現\4350 @@
9400,椿本興業(8052),2025/03/04 20:29,8052,(火),椿3　追200 @@
8600,名糖産業(2207),2025/03/04 20:29,2207,(火),名糖3 200 @@
12200,マツキヨココカラ＆カンパニー(3088),2025/03/04 20:29,3088,(火),ﾏﾂｷﾖｺｺｶﾗ ﾏﾂｷﾖｺｺｶﾗﾎﾟｲﾝﾄ2000円分(利0.8%) 現\2395 @@
2100,ユニプレス(5949),2025/03/04 20:29,5949,(火),ﾕﾆﾌﾟﾚｽ 【300株】自社優待1000P(ｸｵｶ等)(利0.3%) 現\1039 @@
2800,リゾートトラスト(4681),2025/03/04 20:30,4681,(火),ﾘｿﾞｰﾄﾄﾗ ﾎﾃﾙ割引電子ﾁｹｯﾄ30%(2026分割後株数)(利0.%) 現\3033 @@
18100,コア(2359),2025/03/04 20:30,2359,(火),ｺｱ 【200株】友の会(博物館優待)(利0.%) 現\1803 @@
11000,ウイン・パートナーズ(3183),2025/03/04 20:30,3183,(火),ｳｨﾝﾊﾟｰﾄﾅｰ　ｸｵ 100  0.67 @@
1500,東京地下鉄(9023),2025/03/04 20:30,9023,(火),東京地下鉄 【200株】3月:全線きっぷ3枚､施設割引(利0.3%) 現\1822 @@
8100,松風(7979),2025/03/04 20:31,7979,(火),松風 3月:薬用歯磨4種4000円相当(利1.9%) 現\2089 @@
0,扶桑薬品工業(4538),2025/03/04 20:31,4538,(火),扶桑薬品3 1500 Pｸﾗﾌﾞ@@
9000,オートバックスセブン(9832),2025/03/04 20:31,9832,(火),ｵｰﾄﾊﾞｯｸｽｾﾌﾞﾝ 【継続】1年で自社ﾎﾟｲﾝﾄ1000円(1000株まで同利(利0.7%) 現\1469 @@
3000,三越伊勢丹ホールディングス(3099),2025/03/04 20:31,3099,(火),ﾐﾂｺｼｲｾﾀ 3月:10%割引ｶｰﾄﾞ限度額30万円(利0.%) 現\2263 @@
3400,空港施設(8864),2025/03/04 20:32,8864,(火),空港施設 ﾌﾞﾙｰｺｰﾅｰ食事券2500円(利4.2%) 現\597 @@
10600,テイ・エステック(7313),2025/03/04 20:32,7313,(火),TSﾃｯｸ 【200株】自社優待ﾎﾟｲﾝﾄ3000P(100株)(利0.9%) 現\1720 @@
9800,ＴＯＫＡＩホールディングス(3167),2025/03/04 20:32,3167,(火),TOKAIHD ｸｵｶorｸｵﾍﾟｲ500円(300株同)orTLC1000P他(利1.1%) 現\930 @@
38600,ヤマダホールディングス(9831),2025/03/04 20:32,9831,(火),ﾔﾏﾀﾞHD 3月:買物券 500円分1枚(1000株同利回り)(利1.2%) 現\430 @@
3300,ＡＯＫＩホールディングス(8214),2025/03/04 20:33,8214,(火),AOKIHD 自社20%割引券等(利0.%) 現\1247 @@
8400,寿スピリッツ(2222),2025/03/04 20:33,2222,(火),寿ｽﾋﾟﾘｯﾂ 自社ｸﾞﾙｰﾌﾟ食品3000円相当(利1.3%) 現\2405 @@
12300,ＭＣＪ(6670),2025/03/04 20:33,6670,(火),MCJ 【1000株】1万円相当商品ｶﾀﾛｸﾞ等(100株)(利0.7%) 現\1358 @@
7300,平和不動産(8803),2025/03/04 20:33,8803,(火),平和不動 ｶﾀﾛｸﾞｷﾞﾌﾄ3000円相当(利0.6%) 現\4685 @@
1900,スズケン(9987),2025/03/04 20:34,9987,(火),ｽｽﾞｹﾝ 3000円相当の自社取扱商品等から選択(利0.6%) 現\4788 @@
1500,アルビス(7475),2025/03/04 20:34,7475,(火),ｱﾙﾋﾞｽ ｱﾙﾋﾞｽ商品券or北陸名産品1000円相当(利0.4%) 現\2606 @@
13600,じげん(3679),2025/03/04 20:34,3679,(火),じげん 【1000株】TRAVELISTﾎﾟｲﾝﾄ9000P(100株)(利2.%) 現\440 @@　断念
0,くら寿司(2695),2025/03/04 20:34,2695,(火),くら4 @@
0,アイコム(6820),2025/03/04 20:35,6820,(火),ｱｲｺﾑ ｵﾘｼﾞﾅﾙｸﾞﾙﾒｶﾀﾛｸﾞ3000円相当(利1.1%) 現\2699 @@
15900,メニコン(7780),2025/03/04 20:35,7780,(火),ﾒﾆｺﾝ 優待券10000円分等から選択(2026要1年)(利7.7%) 現\1296 @@
11300,九州旅客鉄道(9142),2025/03/04 20:35,9142,(火),JR九州 1日乗車券1枚､ｸﾞﾙｰﾌﾟ株主優待券2500円分等(利0.%) 現\3628 @@
5900,三共生興(8018),2025/03/04 20:35,8018,(火),三共生興 DAKSｵﾝﾗｲﾝ優待券3000円(利4.8%) 現\626 @@
0,山陽電気鉄道(9052),2025/03/04 20:36,9052,(火),山陽電鉄 乗車券2枚(200株で倍)他(利0.%) 現\2012 　@@
5100,富士急行(9010),2025/03/04 20:36,9010,(火),富士急行 優待券5枚(利0.%) 現\2308 　 @@
0,アルインコ(5933),2025/03/04 20:36,5933,(火),ｱﾙｲﾝｺ 【500株】ｷﾞﾌﾄｶｰﾄﾞ1000円(1000株倍)注3/17(利0.2%) 現\1018 @@
0,橋本総業ホールディングス(7570),2025/03/04 20:36,7570,(火),橋本総業 100 ｸｵ 0.72@@
1900,ワタミ(7522),2025/03/04 20:37,7522,(火),ﾜﾀﾐ 食事券500円分8枚(1日1人1枚まで利用可)(利4.1%) 現\984 @@
21300,ＳＢＩグローバルアセットマネジメント(4765),2025/03/04 20:37,4765,(火),SBIGｱｾｯﾄM 3月XRP2500円分　異名義候補 現\689 　@@
0,ソースネクスト(4344),2025/03/04 20:37,4344,(火),ｿｰｽﾈｸｽﾄ 3月:自社優待ﾎﾟｲﾝﾄ1000P(利4.8%) 現\207 @@ !!!
0,シュッピン(3179),2025/03/05 10:07,3179,(水),出品追加 @@   !!!
0,トリドールホールディングス(3397),2025/03/05 10:07,3397,(水),ﾄﾘﾄﾞｰﾙHD 異名義+200 @@  !!!
1100,東京地下鉄(9023),2025/03/05 10:07,9023,(水),東京地下鉄 @@
4800,名古屋鉄道(9048),2025/03/05 10:08,9048,(水),名鉄 200妥協【1000株】乗車券6枚(600株)他(利0.%) 現\1792 @@
7900,テーオーシー(8841),2025/03/05 10:08,8841,(水),ﾃｰｵｰｼｰ 【500株】浅草ROX湯券4枚他(1000株で倍)(利0.%) 現\630 @@
4800,なとり(2922),2025/03/05 10:08,2922,(水),なとり 自社製品ｾｯﾄ2500円相当(利1.2%) 現\2152 @@
3800,第一興商(7458),2025/03/05 10:08,7458,(水),第一興商 【200株】ｶﾗｵｹ､飲食店割引券 5000円分(利1.6%) 現\1592 @@ ◎
7200,近鉄グループホールディングス(9041),2025/03/05 10:09,9041,(水),近鉄GHD 券乗車券4枚等(利0.%) 現\3340 @@
9400,ＲＹＯＤＥＮ(8084),2025/03/05 10:09,8084,(水),RYODEN ｸｵ 0.73
6700,サンドラッグ(9989),2025/03/05 10:09,9989,(水),ｻﾝﾄﾞﾗｯｸﾞ PB無料引換券及び優待券2000円分(利0.8%) 現\4216 @@☆★
0,ＣＫサンエツ(5757),2025/03/05 10:09,5757,(水),CKサンエツ3 米5k 5k39万 異名義候補　@@
8000,ベルーナ(9997),2025/03/05 10:10,9997,(水),ﾍﾞﾙｰﾅ 1000円券or自社食品､ﾎﾃﾙ飲食割引2000円(利3.3%) 現\897 @@
3500,高松コンストラクショングループ(1762),2025/03/05 10:10,1762,(水),高松3 長期 米5k　27万 @@
9700,日本管財ホールディングス(9347),2025/03/05 10:10,9347,(水),日本管財ﾎｰﾙﾃﾞｨﾝｸﾞ ｶﾀﾛｸﾞｷﾞﾌﾄ 2000円相当(利0.8%) 現\2551 @@
3200,イエローハット(9882),2025/03/05 10:10,9882,(水),ｲｴﾛｰﾊｯﾄ 買物券 3000円分ｳｫｯｼｬｰ液(2026要1年)(利1.1%) 現\2811 @@
6500,エスリード(8877),2025/03/05 10:11,8877,(水),ｴｽﾘｰﾄﾞ ｶﾀﾛｸﾞｷﾞﾌﾄ3000円相当(利0.7%) 現\4350 @@
10000,椿本興業(8052),2025/03/05 10:11,8052,(水),椿3　追200 @@
9100,名糖産業(2207),2025/03/05 10:11,2207,(水),名糖3 200 @@
7800,マツキヨココカラ＆カンパニー(3088),2025/03/05 10:11,3088,(水),ﾏﾂｷﾖｺｺｶﾗ ﾏﾂｷﾖｺｺｶﾗﾎﾟｲﾝﾄ2000円分(利0.8%) 現\2395 @@
4100,ユニプレス(5949),2025/03/05 10:12,5949,(水),ﾕﾆﾌﾟﾚｽ 【300株】自社優待1000P(ｸｵｶ等)(利0.3%) 現\1039 @@
5100,リゾートトラスト(4681),2025/03/05 10:12,4681,(水),ﾘｿﾞｰﾄﾄﾗ ﾎﾃﾙ割引電子ﾁｹｯﾄ30%(2026分割後株数)(利0.%) 現\3033 @@
8600,コア(2359),2025/03/05 10:12,2359,(水),ｺｱ 【200株】友の会(博物館優待)(利0.%) 現\1803 @@
5400,ウイン・パートナーズ(3183),2025/03/05 10:12,3183,(水),ｳｨﾝﾊﾟｰﾄﾅｰ　ｸｵ 100  0.67 @@
1100,東京地下鉄(9023),2025/03/05 10:13,9023,(水),東京地下鉄 【200株】3月:全線きっぷ3枚､施設割引(利0.3%) 現\1822 @@
9000,松風(7979),2025/03/05 10:13,7979,(水),松風 3月:薬用歯磨4種4000円相当(利1.9%) 現\2089 @@
3800,オートバックスセブン(9832),2025/03/05 10:13,9832,(水),ｵｰﾄﾊﾞｯｸｽｾﾌﾞﾝ 【継続】1年で自社ﾎﾟｲﾝﾄ1000円(1000株まで同利(利0.7%) 現\1469 @@
3000,三越伊勢丹ホールディングス(3099),2025/03/05 10:14,3099,(水),ﾐﾂｺｼｲｾﾀ 3月:10%割引ｶｰﾄﾞ限度額30万円(利0.%) 現\2263 @@
3800,空港施設(8864),2025/03/05 10:14,8864,(水),空港施設 ﾌﾞﾙｰｺｰﾅｰ食事券2500円(利4.2%) 現\597 @@
8000,テイ・エステック(7313),2025/03/05 10:14,7313,(水),TSﾃｯｸ 【200株】自社優待ﾎﾟｲﾝﾄ3000P(100株)(利0.9%) 現\1720 @@
3600,ＴＯＫＡＩホールディングス(3167),2025/03/05 10:14,3167,(水),TOKAIHD ｸｵｶorｸｵﾍﾟｲ500円(300株同)orTLC1000P他(利1.1%) 現\930 @@
0,ヤマダホールディングス(9831),2025/03/05 10:15,9831,(水),ﾔﾏﾀﾞHD 3月:買物券 500円分1枚(1000株同利回り)(利1.2%) 現\430 @@
4700,ＡＯＫＩホールディングス(8214),2025/03/05 10:15,8214,(水),AOKIHD 自社20%割引券等(利0.%) 現\1247 @@
4300,寿スピリッツ(2222),2025/03/05 10:15,2222,(水),寿ｽﾋﾟﾘｯﾂ 自社ｸﾞﾙｰﾌﾟ食品3000円相当(利1.3%) 現\2405 @@
6800,ＭＣＪ(6670),2025/03/05 10:15,6670,(水),MCJ 【1000株】1万円相当商品ｶﾀﾛｸﾞ等(100株)(利0.7%) 現\1358 @@
7600,平和不動産(8803),2025/03/05 10:16,8803,(水),平和不動 ｶﾀﾛｸﾞｷﾞﾌﾄ3000円相当(利0.6%) 現\4685 @@
1900,スズケン(9987),2025/03/05 10:16,9987,(水),ｽｽﾞｹﾝ 3000円相当の自社取扱商品等から選択(利0.6%) 現\4788 @@
700,アルビス(7475),2025/03/05 10:16,7475,(水),ｱﾙﾋﾞｽ ｱﾙﾋﾞｽ商品券or北陸名産品1000円相当(利0.4%) 現\2606 @@
0,日神グループホールディングス(8881),2025/03/05 10:16,8881,(水),日神ｸﾞﾙｰﾌﾟHD 【1000株】優待ｸﾗﾌﾞ8000P(500株)等(利1.5%) 現\531 @@場中無し
0,グルメ杵屋(9850),2025/03/05 10:17,9850,(水),ｸﾞﾙﾒ杵屋 食事券1000円分(1000株10000円分)(利0.9%) 現\1070 @@場中無し
6000,じげん(3679),2025/03/05 10:17,3679,(水),じげん 【1000株】TRAVELISTﾎﾟｲﾝﾄ9000P(100株)(利2.%) 現\440 @@　断念
0,くら寿司(2695),2025/03/05 10:17,2695,(水),くら4 @@
0,アイコム(6820),2025/03/05 10:17,6820,(水),ｱｲｺﾑ ｵﾘｼﾞﾅﾙｸﾞﾙﾒｶﾀﾛｸﾞ3000円相当(利1.1%) 現\2699 @@
7600,メニコン(7780),2025/03/05 10:18,7780,(水),ﾒﾆｺﾝ 優待券10000円分等から選択(2026要1年)(利7.7%) 現\1296 @@
5700,九州旅客鉄道(9142),2025/03/05 10:18,9142,(水),JR九州 1日乗車券1枚､ｸﾞﾙｰﾌﾟ株主優待券2500円分等(利0.%) 現\3628 @@
4500,三共生興(8018),2025/03/05 10:18,8018,(水),三共生興 DAKSｵﾝﾗｲﾝ優待券3000円(利4.8%) 現\626 @@
0,山陽電気鉄道(9052),2025/03/05 10:18,9052,(水),山陽電鉄 乗車券2枚(200株で倍)他(利0.%) 現\2012 　@@
4500,富士急行(9010),2025/03/05 10:19,9010,(水),富士急行 優待券5枚(利0.%) 現\2308 　 @@
